edad,tieneHijos,cantidadHijos,genero,nivelEducativo,religiosidad,conservadorProgresista,userId,1_correct,2_correct,3_correct,4_correct,5_correct,6_correct,7_correct,8_correct,9_correct,10_correct,11_correct,12_correct
31,0,-999,1,5,30,68,33049,0,0,1,1,1,1,1,0,0,1,1,1
28,0,-999,1,6,9,84,33050,0,0,1,0,1,0,1,0,0,1,0,1
18,0,-999,1,4,10,59,33051,1,1,1,0,1,1,1,1,1,1,1,1
23,0,-999,2,4,45,61,33052,1,1,1,1,1,1,1,0,0,1,1,1
18,0,-999,2,4,0,99,33053,0,1,1,0,1,1,0,0,0,1,0,0
32,0,-999,1,5,39,85,33054,0,1,1,1,1,1,1,1,1,1,1,1
24,0,-999,1,5,1,66,33055,1,1,1,1,1,1,0,1,1,1,1,1
21,0,-999,1,5,49,45,33056,1,1,1,0,0,0,0,0,0,1,1,0
27,0,-999,2,5,0,100,33057,1,1,1,0,1,0,1,0,1,0,1,0
22,0,-999,2,5,0,100,33058,1,1,1,1,1,0,0,1,1,0,1,0
20,0,-999,2,5,24,75,33059,1,0,1,1,1,1,0,1,0,0,0,0
22,0,-999,1,4,0,57,33060,0,0,0,1,0,1,0,1,0,1,0,1
24,0,-999,1,5,17,70,33061,0,0,1,0,0,0,1,1,0,0,1,0
22,0,-999,2,4,0,100,33062,1,1,1,1,1,1,1,1,1,1,0,1
24,0,-999,1,6,0,76,33063,1,1,1,0,1,1,0,0,1,1,0,1
35,1,1,1,6,75,88,33064,1,0,1,1,1,1,1,1,0,1,1,1
17,0,-999,1,4,56,49,33065,1,1,1,1,1,0,0,1,1,0,0,0
23,0,-999,2,5,14,66,33066,1,1,1,1,0,1,1,1,0,1,1,1
42,0,-999,2,5,62,40,33067,1,1,1,0,1,1,1,1,1,1,1,0
35,0,-999,2,3,0,75,33068,1,1,1,1,1,0,1,1,1,0,0,0
24,0,-999,2,6,7,91,33069,0,1,0,0,1,1,1,1,1,0,1,1
32,0,-999,2,5,44,70,33070,1,1,1,1,1,0,1,0,1,0,0,1
22,0,-999,2,5,14,64,33071,1,0,1,1,0,0,1,0,0,0,1,1
26,0,-999,1,6,51,69,33072,1,1,0,1,1,1,0,0,0,1,1,1
82,0,-999,2,5,0,74,33073,1,0,1,0,0,1,1,1,1,0,1,1
24,0,-999,2,5,12,31,33074,1,1,0,1,0,1,0,1,1,0,1,0
30,0,-999,1,5,16,79,33075,0,0,0,1,1,1,1,0,1,1,1,0
27,0,-999,1,6,58,0,33076,0,0,0,0,0,0,1,1,1,0,1,1
26,0,-999,1,6,52,94,33077,1,0,1,0,1,1,1,1,0,1,0,1
43,1,2,2,6,0,100,33078,1,1,1,1,0,1,1,1,0,1,1,1
24,1,1,1,5,84,42,33079,1,0,0,1,1,0,1,1,1,1,0,1
24,0,-999,2,6,32,43,33080,1,1,0,1,0,1,0,1,0,1,0,0
18,0,-999,1,5,0,62,33081,1,0,1,0,1,0,0,0,1,1,1,1
21,0,-999,1,5,0,67,33082,1,1,1,1,1,1,1,1,0,1,0,1
21,0,-999,2,5,25,70,33083,1,1,1,0,0,0,1,0,0,1,0,0
19,0,-999,2,5,30,97,33084,0,0,1,1,1,1,0,1,0,1,1,0
26,0,-999,1,5,0,74,33085,1,1,1,1,0,0,0,0,1,0,1,0
31,0,-999,1,6,19,100,33086,0,1,0,1,0,1,0,1,0,1,1,1
20,0,-999,1,5,0,100,33087,1,1,1,1,1,1,1,1,0,1,1,1
23,0,-999,2,5,0,66,33088,1,0,1,0,1,1,1,1,1,0,1,1
27,0,-999,1,6,13,52,33089,0,1,1,0,1,1,1,0,1,1,1,1
31,0,-999,2,4,0,77,33090,0,1,0,0,0,0,1,1,1,0,1,0
56,1,3,1,5,30,77,33091,0,1,1,1,0,1,0,1,1,0,1,1
28,0,-999,1,5,48,67,33092,1,0,1,1,0,0,0,0,1,1,1,1
20,0,-999,1,5,43,53,33093,0,1,1,0,0,1,0,0,1,1,1,1
17,0,-999,1,3,28,71,33094,1,1,0,1,1,1,1,1,1,1,1,1
26,0,-999,2,5,40,60,33095,0,0,0,0,1,0,0,1,0,0,1,1
23,0,-999,1,5,0,100,33096,0,1,0,1,1,1,0,0,1,0,1,1
21,0,-999,1,4,37,27,33097,0,0,0,1,0,1,0,0,0,0,1,1
19,0,-999,2,5,0,73,33098,0,0,1,0,1,0,1,0,1,0,1,1
33,1,1,1,6,70,72,33099,1,0,1,1,0,1,1,0,1,1,0,1
18,0,-999,2,5,42,57,33100,0,1,0,1,1,0,0,1,0,1,0,1
36,1,1,1,6,84,68,33101,0,0,1,1,1,1,1,0,1,1,1,0
21,0,-999,2,5,67,69,33102,1,1,1,1,0,0,0,1,1,1,1,1
23,0,-999,2,5,0,63,33103,0,1,1,1,1,1,0,0,1,0,1,1
35,1,1,1,4,0,100,33104,0,0,0,0,1,1,1,0,0,1,1,1
21,0,-999,1,5,33,59,33105,1,1,1,1,0,1,0,0,1,1,0,0
34,1,1,2,5,0,33,33106,1,1,0,1,1,0,0,1,1,0,1,1
24,0,-999,2,4,0,0,33107,1,1,1,0,1,1,0,1,1,1,0,1
48,1,1,1,6,0,100,33108,0,1,1,0,1,0,1,1,1,1,1,1
32,0,-999,2,5,77,59,33109,1,1,1,1,1,1,1,1,1,1,0,1
27,0,-999,2,5,5,100,33110,1,1,1,1,0,1,0,0,1,1,1,1
22,0,-999,1,5,0,56,33111,0,0,1,0,0,1,1,1,1,1,1,0
22,0,-999,1,5,0,76,33112,1,0,0,0,1,0,1,1,1,0,0,1
22,0,-999,2,5,0,79,33113,0,1,1,0,0,0,0,1,0,1,1,1
27,0,-999,2,6,16,69,33114,0,1,1,1,1,1,1,0,1,1,1,1
28,0,-999,1,5,0,100,33115,1,1,1,1,0,1,0,0,0,0,0,1
25,0,-999,1,5,0,69,33116,1,1,0,1,1,1,1,0,1,0,1,0
38,0,-999,2,6,0,100,33117,1,0,1,1,1,1,1,1,1,1,1,1
17,0,-999,1,3,10,53,33118,1,0,1,0,1,0,1,1,1,0,1,1
24,0,-999,2,6,39,54,33119,1,1,0,1,0,1,1,1,1,1,1,0
35,1,2,2,6,0,49,33120,0,1,0,1,1,0,0,0,0,1,1,1
39,0,-999,1,4,51,100,33121,1,1,1,0,1,1,0,0,0,1,1,1
23,0,-999,1,5,33,79,33122,1,1,1,1,1,0,0,1,1,1,1,1
34,0,-999,1,6,0,54,33123,1,1,1,1,0,1,0,1,0,1,0,0
28,0,-999,1,6,72,64,33124,1,1,1,1,1,1,1,0,0,1,1,1
24,0,-999,2,5,0,74,33125,0,0,1,1,1,0,0,1,0,0,1,0
21,0,-999,1,4,71,87,33126,1,0,1,1,1,0,1,0,1,0,1,1
25,0,-999,2,6,0,69,33127,1,0,1,0,1,1,1,0,1,0,1,1
19,0,-999,1,5,0,75,33128,1,1,1,1,1,1,0,0,1,1,1,0
27,0,-999,2,6,59,68,33129,1,0,1,1,0,0,1,1,1,1,1,1
24,0,-999,1,6,3,65,33130,1,0,0,1,1,0,1,1,0,0,1,0
51,1,3,2,6,22,83,33131,1,1,1,1,1,1,1,1,1,1,1,1
22,0,-999,1,5,51,82,33132,1,1,1,0,1,1,0,1,1,1,1,1
37,0,-999,1,5,34,73,33133,1,0,0,1,0,1,0,1,1,1,1,0
57,1,4,2,6,0,99,33134,1,1,1,1,0,1,0,1,1,1,1,1
24,0,-999,1,5,24,43,33135,1,0,1,1,0,1,0,0,0,1,0,0
17,0,-999,1,4,73,65,33136,1,1,1,1,1,1,1,0,1,1,1,0
23,0,-999,1,6,0,91,33137,1,1,1,0,0,0,1,0,1,1,0,0
43,1,1,1,5,62,75,33138,0,1,1,0,0,1,0,0,1,1,0,1
22,0,-999,2,5,52,50,33139,1,1,0,1,1,0,1,0,1,0,1,0
19,0,-999,2,5,1,100,33140,1,1,0,1,1,1,0,1,1,0,1,1
37,1,1,2,5,24,38,33141,1,1,0,1,1,0,1,0,0,1,1,1
19,0,-999,1,5,42,48,33142,0,1,1,0,1,1,1,1,1,1,0,0
18,0,-999,1,3,0,100,33143,1,1,1,0,1,1,0,0,0,1,1,0
23,0,-999,2,5,0,75,33144,0,1,0,0,1,1,0,0,1,1,0,0
28,0,-999,2,5,0,43,33145,0,0,1,1,1,1,0,1,1,1,0,1
26,0,-999,1,5,48,64,33146,0,0,0,0,1,1,0,1,1,1,0,1
43,1,1,1,5,0,45,33147,1,1,1,0,0,1,1,1,0,1,0,1
27,0,-999,2,5,65,75,33148,1,0,0,1,1,0,1,1,1,1,1,1
28,0,-999,1,5,25,64,33149,1,0,0,1,0,1,0,0,1,1,1,1
27,0,-999,1,6,12,60,33150,1,1,1,1,1,1,0,1,0,0,0,1
25,0,-999,1,5,0,64,33151,1,0,1,0,1,1,1,0,1,1,1,1
21,0,-999,2,5,0,80,33152,1,0,0,1,1,1,0,1,1,1,0,1
25,0,-999,2,6,0,71,33153,1,1,1,0,1,1,1,0,1,0,0,1
21,0,-999,2,5,55,43,33154,1,1,1,0,1,1,1,1,0,0,1,1
25,0,-999,2,5,28,65,33155,0,1,1,1,1,0,0,1,0,0,0,1
35,1,2,1,6,10,67,33156,1,0,0,1,1,1,1,1,1,0,1,0
23,0,-999,2,5,8,97,33157,1,0,0,1,0,0,0,1,0,1,0,0
27,0,-999,2,6,1,100,33158,1,1,1,1,1,1,1,1,1,1,1,1
54,1,1,1,6,0,100,33159,0,1,1,0,1,1,1,1,0,1,0,1
20,0,-999,1,5,64,54,33160,1,1,1,1,1,0,1,0,0,0,1,1
34,1,1,2,5,39,49,33161,0,0,0,0,1,0,0,1,1,1,0,1
57,1,2,1,6,1,83,33162,1,0,1,1,1,0,1,0,1,1,1,0
31,0,-999,2,6,18,73,33163,1,0,0,1,1,0,1,0,1,1,1,1
26,0,-999,2,5,17,71,33164,1,0,0,1,1,1,1,0,1,0,1,1
18,0,-999,2,5,100,37,33165,1,1,0,1,0,1,0,1,0,0,0,0
26,0,-999,2,5,31,64,33166,1,1,0,1,1,0,0,0,1,1,1,1
21,0,-999,1,5,0,77,33167,1,0,1,1,1,1,1,0,1,1,1,1
30,0,-999,1,6,0,100,33168,1,1,1,1,0,0,1,0,1,1,1,0
45,1,2,1,3,49,70,33169,1,1,1,1,0,0,1,1,1,0,1,0
25,0,-999,1,5,2,64,33170,1,1,1,0,1,1,0,1,0,1,1,0
35,0,-999,1,6,58,42,33171,0,1,1,1,1,1,0,1,0,0,1,1
32,0,-999,2,5,0,85,33172,1,1,1,1,1,1,0,1,1,0,1,1
23,0,-999,2,4,14,76,33173,1,0,0,1,1,1,1,0,1,1,1,0
28,0,-999,1,6,58,71,33174,1,0,1,0,1,1,1,1,0,0,1,1
35,0,-999,1,6,0,23,33175,1,1,1,1,1,0,0,1,1,1,1,1
21,0,-999,2,5,16,63,33176,0,1,1,0,0,0,1,1,0,1,1,1
16,0,-999,2,3,0,54,33177,1,0,1,1,1,1,1,0,1,0,1,0
21,0,-999,1,6,62,57,33178,0,1,0,1,1,1,1,0,1,1,1,1
24,0,-999,1,5,39,66,33179,0,1,1,0,0,1,0,0,1,0,1,0
24,0,-999,2,5,22,63,33180,1,0,1,1,1,1,1,0,0,1,0,1
33,0,-999,1,6,0,80,33181,1,1,0,1,1,1,1,0,1,1,1,0
22,0,-999,1,5,22,60,33182,1,1,0,1,0,1,1,1,1,1,1,1
62,1,2,1,4,20,58,33183,1,1,0,1,1,0,1,1,1,0,1,0
43,1,1,2,5,3,90,33184,0,1,1,1,1,0,0,0,1,0,1,1
26,1,1,1,5,3,100,33185,0,0,1,1,0,0,0,0,1,0,0,1
20,0,-999,1,5,95,53,33186,0,0,1,1,1,1,1,0,0,0,1,0
33,0,-999,2,4,0,100,33187,0,1,0,1,1,0,0,0,0,1,1,1
29,0,-999,1,6,41,76,33188,1,1,1,1,1,1,1,1,1,1,1,1
56,0,-999,1,6,82,45,33189,1,1,0,1,1,1,1,1,0,1,1,1
23,0,-999,2,5,29,79,33190,1,0,1,1,1,1,1,1,1,1,1,0
22,0,-999,1,5,17,100,33191,1,0,1,0,1,0,0,1,1,1,0,0
18,0,-999,1,4,65,80,33192,0,1,0,1,1,1,1,0,1,0,1,1
22,0,-999,1,5,22,100,33193,1,1,1,1,0,0,1,1,1,1,1,1
28,0,-999,1,6,20,100,33194,1,1,0,1,0,0,0,1,1,1,1,1
24,0,-999,2,5,13,100,33195,1,1,0,1,1,1,1,0,1,1,1,0
23,0,-999,1,6,1,77,33196,0,0,1,1,1,0,1,0,1,1,1,0
22,0,-999,1,5,58,72,33197,1,0,1,0,1,1,0,1,1,1,1,0
23,0,-999,1,5,0,64,33198,1,0,1,1,1,1,1,1,1,0,0,0
25,0,-999,1,5,58,100,33199,0,0,1,1,1,1,1,1,1,1,1,1
20,0,-999,2,5,0,63,33200,1,1,1,1,1,1,0,0,1,1,0,0
27,0,-999,1,5,0,76,33201,0,1,1,1,0,0,1,0,1,1,1,0
23,0,-999,2,4,7,44,33202,1,0,1,0,1,0,1,1,0,0,1,1
28,0,-999,2,6,56,82,33203,1,1,0,1,1,1,0,1,1,0,0,1
36,0,-999,2,5,0,100,33204,0,0,1,0,0,1,1,0,0,1,1,0
18,0,-999,1,4,0,56,33205,1,1,1,1,0,1,0,1,1,0,1,1
20,0,-999,1,5,45,51,33206,1,1,1,1,0,0,1,0,1,0,0,0
21,0,-999,1,5,58,58,33207,0,0,1,1,0,1,0,1,0,1,1,0
21,0,-999,1,4,4,72,33208,1,1,0,1,1,0,1,1,1,0,1,0
29,0,-999,1,6,0,83,33209,0,1,0,0,0,1,1,1,1,1,1,1
29,0,-999,2,5,0,100,33210,1,1,1,1,0,1,0,0,0,0,0,1
18,0,-999,1,5,66,50,33211,1,1,1,0,1,0,1,0,1,1,1,1
24,0,-999,1,6,79,74,33212,0,1,1,0,0,0,0,0,0,1,0,0
24,0,-999,2,5,0,68,33213,1,0,1,1,0,0,1,0,0,1,1,0
35,1,1,2,6,47,51,33214,1,1,1,0,1,1,0,1,0,1,0,0
23,0,-999,2,4,8,65,33215,1,1,0,1,1,1,0,1,1,1,1,1
32,0,-999,1,6,64,54,33216,0,1,1,1,1,0,1,1,1,1,1,0
19,0,-999,1,4,49,48,33217,0,1,1,1,1,1,1,1,0,0,1,1
21,0,-999,1,5,0,49,33218,0,1,1,1,1,0,0,0,0,0,0,1
42,0,-999,2,6,64,49,33219,1,1,1,0,0,1,1,1,1,0,0,1
30,1,1,1,6,15,50,33220,1,1,1,1,0,1,0,0,0,1,1,1
22,0,-999,1,5,89,67,33221,1,1,1,1,0,1,1,1,0,1,1,1
25,0,-999,1,5,12,72,33222,1,1,0,1,1,0,1,0,1,0,1,1
37,1,1,2,4,49,49,33223,0,0,0,1,0,0,0,0,1,1,1,1
46,0,-999,2,6,6,87,33224,1,0,1,1,1,0,1,1,0,1,0,1
24,0,-999,1,5,100,50,33225,1,1,0,1,1,1,1,1,0,1,0,1
22,0,-999,1,5,14,82,33226,1,0,1,1,0,0,0,1,1,0,1,1
33,1,1,2,6,0,94,33227,1,1,0,1,0,0,1,1,1,1,1,1
51,1,3,1,5,45,72,33228,1,0,0,1,1,0,1,1,1,0,1,1
24,0,-999,1,5,0,76,33229,1,0,1,0,1,1,1,1,1,1,1,1
32,0,-999,1,6,21,80,33230,1,1,0,1,1,1,1,1,1,1,1,1
27,0,-999,2,6,0,100,33231,0,1,1,0,0,1,0,0,1,1,1,1
28,0,-999,2,5,0,100,33232,0,0,1,1,1,0,1,1,0,1,1,1
26,0,-999,1,6,0,24,33233,1,0,1,1,1,0,1,0,1,1,0,0
29,0,-999,2,6,35,73,33234,1,1,0,0,1,0,1,1,1,1,1,1
24,0,-999,2,5,0,53,33235,1,1,0,0,0,1,0,1,0,1,0,0
26,0,-999,2,6,54,66,33236,1,1,0,0,1,1,1,1,0,1,0,1
26,0,-999,1,4,5,83,33237,1,1,1,0,0,0,1,1,0,1,0,1
23,0,-999,1,5,12,74,33238,0,1,0,1,0,1,0,1,0,1,1,0
21,0,-999,1,5,72,67,33239,1,1,0,0,1,1,0,0,1,1,1,1
19,0,-999,1,4,62,61,33240,1,1,1,1,1,1,0,1,1,1,1,0
26,0,-999,2,5,38,77,33241,1,1,1,1,1,1,0,0,1,0,0,0
24,0,-999,1,5,0,0,33242,1,1,1,1,1,1,1,1,0,0,0,1
21,0,-999,1,5,16,29,33243,1,1,1,1,1,0,1,1,1,0,0,1
26,0,-999,2,5,0,67,33244,0,1,0,1,0,1,1,1,1,1,1,1
28,0,-999,2,5,0,71,33245,1,1,1,1,1,0,1,1,0,1,1,0
27,0,-999,2,6,10,62,33246,0,1,1,0,1,1,1,1,1,1,1,1
24,1,1,2,4,51,100,33247,0,1,0,1,1,1,1,0,0,1,0,1
26,0,-999,1,5,52,62,33248,0,1,1,0,1,1,1,0,0,1,1,1
15,0,-999,2,3,0,50,33249,0,1,1,1,1,1,1,1,0,1,1,1
27,0,-999,2,5,0,76,33250,1,1,1,1,1,1,1,1,0,0,1,0
24,0,-999,1,5,0,77,33251,1,0,0,1,1,1,1,1,0,0,1,1
29,0,-999,2,6,13,66,33252,1,1,1,1,0,1,0,0,0,1,1,0
36,1,12,1,5,0,51,33253,0,1,1,1,1,1,1,1,0,1,1,1
21,0,-999,2,5,19,70,33254,0,1,0,1,1,1,1,1,0,0,0,1
39,1,1,1,6,0,47,33255,1,0,0,1,1,1,1,0,1,1,0,1
17,0,-999,1,3,0,54,33256,1,0,1,1,0,1,1,0,0,0,1,0
35,1,1,1,6,0,80,33257,1,0,1,1,0,1,0,1,1,1,1,0
20,0,-999,2,5,0,67,33258,1,1,1,0,1,1,1,1,1,1,1,1
22,0,-999,1,5,62,77,33259,0,1,0,0,0,1,1,1,0,0,0,1
27,0,-999,2,5,0,60,33260,1,1,1,0,0,1,1,0,1,0,1,0
45,1,1,2,5,0,100,33261,0,0,1,0,0,0,0,0,0,0,0,0
28,0,-999,1,5,26,64,33262,1,1,1,0,0,1,0,1,1,0,1,1
22,0,-999,1,5,60,51,33263,1,1,0,1,1,1,1,1,0,1,1,1
27,0,-999,1,6,60,83,33264,1,1,1,0,1,0,1,0,0,1,0,0
20,0,-999,1,5,0,100,33265,0,1,1,1,1,0,1,1,1,0,1,1
19,0,-999,1,4,8,92,33266,0,1,1,1,0,1,1,0,0,1,0,0
26,0,-999,1,6,61,58,33267,1,1,0,0,1,1,1,1,1,1,1,0
18,0,-999,2,4,9,82,33268,1,0,1,1,0,1,1,1,1,0,0,1
57,1,4,2,6,0,100,33269,0,1,0,1,0,1,1,1,0,1,1,1
53,0,-999,1,6,32,88,33270,0,1,1,1,0,1,0,0,1,1,1,1
20,0,-999,1,4,0,97,33271,1,1,1,1,1,1,0,0,1,1,1,0
29,0,-999,2,5,8,76,33272,1,1,1,1,1,0,0,0,0,0,1,0
22,0,-999,2,5,28,100,33273,1,0,1,1,0,1,0,1,0,1,1,1
18,0,-999,1,4,23,100,33274,0,1,1,1,1,1,0,1,1,1,1,1
20,0,-999,2,4,25,90,33275,0,1,1,1,1,0,1,0,0,0,0,1
33,0,-999,1,5,0,100,33276,1,1,1,1,1,1,1,1,1,1,1,0
41,0,-999,2,5,0,64,33277,0,1,0,0,1,1,0,0,1,1,1,1
17,0,-999,1,3,0,46,33278,1,1,1,1,0,0,1,0,0,1,1,1
29,1,1,1,5,69,85,33279,1,0,0,1,1,1,0,1,0,1,1,0
23,0,-999,2,5,50,82,33280,0,1,1,0,0,1,0,1,1,0,0,1
35,0,-999,2,6,33,82,33281,1,1,1,1,0,1,0,0,1,1,0,0
23,0,-999,1,5,10,100,33282,1,1,0,0,0,1,1,1,1,1,1,1
28,1,1,2,5,0,82,33283,1,1,0,0,1,0,1,1,1,1,0,0
21,0,-999,1,5,0,96,33284,1,1,0,1,0,0,1,1,1,1,0,0
23,0,-999,2,5,1,100,33285,1,0,0,0,1,0,0,1,0,0,0,1
25,0,-999,1,5,76,100,33286,1,1,1,1,1,0,0,0,1,0,0,0
32,0,-999,2,5,0,56,33287,1,1,1,0,1,1,1,0,1,1,1,0
20,0,-999,1,5,0,100,33288,1,1,0,0,0,1,1,1,0,0,1,0
28,0,-999,1,6,0,60,33289,1,1,1,0,1,1,1,1,1,1,1,1
33,0,-999,1,5,0,90,33290,1,1,1,0,1,0,0,1,1,1,1,1
18,0,-999,1,5,0,71,33291,0,0,1,1,0,1,1,1,1,1,0,1
58,1,1,1,6,48,54,33292,0,1,0,0,1,0,1,1,1,1,1,1
19,0,-999,2,5,56,50,33293,1,1,0,1,1,1,1,0,0,1,0,1
33,0,-999,2,6,0,100,33294,1,0,0,0,0,1,0,0,1,0,1,1
21,0,-999,2,5,0,62,33295,1,0,1,1,0,1,0,1,1,0,1,0
55,1,3,1,4,26,84,33296,1,0,0,1,1,1,0,0,0,1,1,1
22,0,-999,1,5,16,76,33297,1,1,1,1,0,1,1,1,0,0,0,0
39,1,2,2,5,54,56,33298,0,1,1,1,1,1,1,0,1,1,0,0
20,0,-999,3,4,0,51,33299,0,1,1,0,0,1,0,1,1,0,0,1
30,0,-999,1,5,0,87,33300,1,1,1,1,1,1,1,1,1,1,1,0
37,1,3,2,4,53,63,33301,1,1,1,1,0,1,0,1,0,1,0,1
56,1,3,1,5,1,100,33302,1,1,1,0,0,0,0,1,1,0,1,0
27,0,-999,1,4,17,99,33303,0,1,0,1,0,1,1,0,0,0,0,1
29,0,-999,1,6,0,100,33304,1,0,1,1,1,1,0,1,1,1,1,1
17,0,-999,1,3,21,70,33305,1,1,1,0,0,1,1,0,1,0,1,1
24,0,-999,1,5,0,100,33306,0,1,0,0,0,1,0,1,1,1,1,1
28,0,-999,2,5,0,100,33307,1,1,1,1,1,1,0,1,0,1,1,1
23,0,-999,2,5,12,80,33308,1,1,1,1,1,1,1,1,1,1,1,1
21,0,-999,1,5,0,100,33309,1,0,1,1,1,0,1,1,1,1,1,1
34,1,2,1,6,51,54,33310,1,0,0,1,0,1,1,1,1,1,0,1
22,0,-999,1,5,0,81,33311,1,1,1,1,1,1,0,0,1,1,0,1
28,0,-999,2,5,9,76,33312,1,1,1,0,0,0,0,0,1,1,1,1
21,0,-999,1,5,0,59,33313,1,1,1,1,1,1,1,1,1,0,1,0
21,0,-999,1,5,10,65,33314,1,0,1,1,0,0,1,1,0,0,1,0
28,0,-999,1,6,10,35,33315,0,0,0,1,1,0,1,1,0,1,1,1
36,1,2,2,5,0,52,33316,0,1,0,1,1,0,0,1,0,0,1,1
27,0,-999,2,5,0,100,33317,1,1,1,1,0,1,1,1,1,1,1,0
25,0,-999,1,6,76,42,33318,1,0,1,0,1,1,1,1,1,1,0,0
32,1,1,1,5,19,48,33319,1,1,1,1,0,0,0,0,0,0,1,0
22,0,-999,1,5,41,55,33320,0,1,1,1,1,0,1,1,1,1,1,1
33,0,-999,2,6,0,97,33321,1,0,1,1,0,1,1,0,0,1,1,1
22,0,-999,1,5,21,77,33322,0,1,1,1,0,1,1,0,0,0,1,1
30,0,-999,1,6,23,100,33323,1,0,1,1,1,1,0,1,0,1,1,0
28,0,-999,1,6,30,81,33324,1,1,1,1,1,1,1,0,1,1,0,1
21,0,-999,1,5,52,53,33325,1,1,1,0,1,1,1,1,1,0,0,1
28,1,1,2,5,0,100,33326,1,1,0,1,1,1,0,1,1,0,1,0
21,0,-999,1,5,0,66,33327,0,1,1,0,1,1,1,1,1,1,1,1
18,0,-999,2,4,0,81,33328,1,0,1,0,1,1,0,0,0,1,0,0
28,0,-999,2,5,44,38,33329,0,1,1,0,1,0,0,0,1,1,1,1
41,0,-999,2,5,4,85,33330,1,1,1,1,0,0,1,0,1,1,1,0
39,0,-999,2,5,22,100,33331,0,0,1,0,1,1,1,0,1,1,1,1
21,0,-999,2,5,0,0,33332,0,0,0,1,1,0,1,0,1,1,0,0
28,0,-999,1,4,0,73,33333,0,1,0,1,1,0,0,1,1,1,1,1
35,1,1,2,4,1,84,33334,1,1,0,1,0,1,1,0,1,1,1,0
16,0,-999,1,4,100,61,33335,1,1,1,1,1,0,0,0,1,1,0,1
29,0,-999,1,5,26,70,33336,1,1,0,1,1,1,1,1,1,1,0,1
35,1,3,1,5,22,0,33337,1,0,1,1,1,1,1,1,1,1,0,1
21,0,-999,1,5,0,100,33338,1,1,1,1,1,1,0,0,1,0,1,1
20,0,-999,1,5,24,49,33339,0,1,1,1,1,0,1,1,1,0,1,1
22,0,-999,2,5,17,82,33340,0,1,0,1,0,1,1,1,0,0,1,0
23,0,-999,1,5,0,82,33341,1,0,1,1,1,1,1,0,1,0,1,1
35,0,-999,1,6,0,53,33342,1,0,1,1,1,0,0,1,0,1,0,1
20,0,-999,1,5,40,68,33343,0,1,1,1,0,1,0,1,1,1,1,1
32,0,-999,2,6,17,100,33344,0,1,1,0,1,1,1,1,0,1,1,0
20,0,-999,1,5,0,100,33345,0,0,0,1,1,1,0,1,0,0,1,0
20,0,-999,1,5,21,68,33346,1,1,1,1,0,0,0,0,1,0,0,0
55,1,1,2,6,0,76,33347,0,1,1,1,1,1,1,1,1,1,1,1
27,0,-999,1,6,62,87,33348,0,1,0,0,1,1,0,0,1,0,0,1
23,0,-999,2,5,65,69,33349,0,0,0,0,1,1,1,1,1,1,0,1
22,0,-999,1,5,13,62,33350,1,1,0,1,1,1,1,1,1,0,1,0
22,0,-999,2,5,76,4,33351,1,1,0,1,0,1,0,1,1,1,1,1
33,0,-999,2,5,0,100,33352,1,1,1,1,1,0,1,1,1,1,1,0
43,0,-999,1,6,59,62,33353,0,1,0,0,0,1,1,0,1,0,1,1
40,1,1,1,5,17,87,33354,1,1,1,1,1,1,1,0,1,1,1,1
31,0,-999,2,5,19,100,33355,1,1,1,1,0,1,0,0,1,1,0,1
44,1,2,1,6,41,62,33356,1,0,0,1,0,1,1,0,1,1,1,0
20,0,-999,1,5,0,66,33357,1,0,0,0,1,1,0,1,1,1,1,1
29,0,-999,2,4,60,58,33358,1,0,0,1,1,1,0,1,0,0,1,1
20,0,-999,1,5,1,69,33359,1,1,1,1,1,0,1,1,1,1,1,1
20,0,-999,2,5,13,68,33360,0,0,1,0,0,0,0,0,1,0,1,1
28,0,-999,1,5,0,91,33361,1,1,0,1,1,0,1,0,0,0,1,1
33,0,-999,2,5,11,76,33362,1,1,1,0,0,1,0,0,1,0,0,0
18,0,-999,2,3,0,51,33363,1,1,1,0,1,0,1,0,0,1,1,1
22,0,-999,2,5,0,100,33364,1,1,1,1,0,1,0,1,1,0,0,0
31,0,-999,2,6,16,77,33365,1,1,0,1,0,1,1,1,0,1,1,0
35,1,2,2,5,75,79,33366,1,1,1,0,1,0,1,1,0,0,1,0
26,0,-999,1,6,0,62,33367,1,1,1,0,1,1,1,0,1,0,1,1
24,0,-999,2,5,0,100,33368,1,0,1,0,1,1,1,1,0,1,1,1
35,1,2,2,6,12,84,33369,0,1,1,0,0,1,1,1,1,0,0,1
24,0,-999,1,5,12,90,33370,1,1,0,1,1,1,1,1,0,1,0,1
26,0,-999,2,5,21,72,33371,1,1,0,1,1,1,0,1,0,1,0,0
39,0,-999,1,6,13,86,33372,1,1,1,0,1,1,0,0,1,1,1,1
25,1,1,2,3,100,100,33373,0,1,1,1,1,1,1,1,1,0,1,1
29,0,-999,2,6,0,100,33374,1,0,1,0,1,1,0,0,1,0,1,1
21,0,-999,1,5,37,100,33375,1,1,0,1,1,0,0,0,0,0,0,0
35,1,2,1,5,16,85,33376,1,1,1,0,1,0,0,0,1,1,1,0
25,0,-999,2,4,20,100,33377,1,1,0,1,0,0,0,0,1,1,0,1
25,0,-999,1,4,0,68,33378,1,0,1,1,1,1,1,0,1,1,0,0
26,0,-999,1,6,0,78,33379,0,1,1,1,1,0,1,0,1,1,0,1
32,1,1,1,5,50,52,33380,1,0,0,1,1,1,0,1,0,1,0,0
